grau_medio,grau_var,path_length_medio,path_length_var,clustering_medio,clustering_var,betweenness_medio,betweenness_var,eigenvector_medio,eigenvector_var,id_pai,tipo,algoritmo,numero_amostra,tam_amostra,tam_rede_original,proporcao_amostra
3.577142857142857,3.849763265306123,4.71309046254605,1.6672531178910264,0.007199958771387343,0.0009096277700925637,0.010669800179730026,0.00015474801633931664,0.037634780033011954,0.0014407661890096619,1,ER,RW,7,350,500,0.7
2.04,0.19839999999999997,11.240816326530613,47.97874219075385,0.02666666666666667,0.0204,0.21335034013605442,0.02234782816187699,0.06395855449466593,0.015909303306952848,1,ER,RW,8,50,500,0.1
2.48,1.1962666666666666,6.609127516778523,7.7351829076768315,0.008015873015873016,0.006796101033005797,0.037899510248503535,0.0020057034625619525,0.04629594698852038,0.004523351959102778,1,ER,RW,8,150,500,0.3
2.784,1.8413439999999999,5.754730923694779,3.0654334416541666,0.00480952380952381,0.00409308163265306,0.019172302111672496,0.0005123060449870044,0.03708201805789512,0.00262492393675394,1,ER,RW,8,250,500,0.5
3.48,3.4610285714285713,4.792566516577978,1.6098080261731713,0.008693877551020407,0.00596756518117451,0.010898179645339014,0.00014565237948692522,0.04118252063254953,0.00116114285149249,1,ER,RW,8,350,500,0.7
2.04,0.19839999999999997,13.078367346938775,74.29100141607664,0.0,0.0,0.2516326530612245,0.037105237979545555,0.0607442745831823,0.01631013310536295,1,ER,RW,9,50,500,0.1
2.24,0.4624000000000001,10.204116331096197,23.506524442842917,0.0,0.0,0.06218997521010943,0.0038274288232089003,0.04859888041272272,0.0043048154892965425,1,ER,RW,9,150,500,0.3
2.864,1.885504,5.597204819277108,2.982013070498863,0.0010761904761904762,0.0001328327437641723,0.01853711620676253,0.0004877129638243302,0.042329647824071365,0.0022082009150900896,1,ER,RW,9,250,500,0.5
3.5942857142857143,3.646824489795918,4.706639377814163,1.6141278384330147,0.005514739229024943,0.0006962118458872587,0.010651262579925753,0.00014302070873596295,0.0415043075059522,0.0011345353155942177,1,ER,RW,9,350,500,0.7
2.08,0.2736,8.165714285714285,19.088457142857145,0.0,0.0,0.14928571428571427,0.017193028946272382,0.08353802254491295,0.013021398789285616,1,ER,RW,10,50,500,0.1
2.28,0.6815999999999999,8.3931096196868,11.263003976797842,0.0,0.0,0.04995344337626217,0.003984836356619279,0.038245287325767964,0.005203964664036117,1,ER,RW,10,150,500,0.3
2.856,1.835264,5.662232931726908,2.931343126465702,0.0012,0.00014522666666666657,0.0187993263376085,0.0004004672107519925,0.03909388328798957,0.0024716682894650502,1,ER,RW,10,250,500,0.5
3.462857142857143,3.660048979591837,4.832517396643471,1.7472586238275243,0.008947845804988664,0.003587776101521487,0.011012981024837559,0.00016697278779735053,0.03991520217157688,0.0012639194927450016,1,ER,RW,10,350,500,0.7
2.04,0.19839999999999997,10.29061224489796,34.532687380258224,0.0,0.0,0.1935544217687075,0.018216712075986855,0.06879531485703076,0.015267204653722001,4,ER,RW,1,50,500,0.1
